participant,distance_setting,number_of_objects,trial_number,target_present,ran,order,response_yes,yes_no_correct,hit,false_alarm,rt_sec,rt_where_sec,response_where_x,response_where_y,target_pos_x,target_pos_y,click_distance_deg,distance_shapecomp,background_shape_idx,proto_object_idx,date_str
HT,low,4,77,False,1.0,76.0,0.0,1.0,0,0,0.37948108,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,78,True,1.0,77.0,1.0,1.0,1,0,0.6149671,0.34389687,7.014923294821606,0.2377940099939527,4.817144654968445,9.946837623743315,9.954685,0.909707009792328,0.0,66.0,2023-06-27_15h30.59.891
HT,low,4,79,False,1.0,78.0,0.0,1.0,0,0,0.3938899,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,80,False,1.0,79.0,0.0,1.0,0,0,0.821975,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,81,True,1.0,80.0,1.0,1.0,1,0,0.52425003,0.52772903,1.0254866680989212,-11.012835087844936,1.867910958173272,-11.721836551396986,1.101073,0.5041901469230652,0.0,40.0,2023-06-27_15h30.59.891
HT,low,4,82,True,1.0,81.0,1.0,1.0,1,0,0.46944308,0.45539117,2.4225264768133936,8.084996339794392,3.055153085105202,8.269220433131947,0.6589044,0.8335655927658081,0.0,71.0,2023-06-27_15h30.59.891
HT,low,4,83,False,1.0,82.0,0.0,1.0,0,0,0.63521695,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,84,False,1.0,83.0,0.0,1.0,0,0,1.3254211,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,85,True,1.0,84.0,0.0,0.0,0,0,0.79963803,,,,1.649723191801164,-9.964049089612674,,0.4907183647155761,0.0,33.0,2023-06-27_15h30.59.891
HT,low,4,86,True,1.0,85.0,0.0,0.0,0,0,1.041954,,,,1.3318401079801665,-9.94476985838788,,0.629048764705658,0.0,26.0,2023-06-27_15h30.59.891
HT,low,4,87,True,1.0,86.0,1.0,1.0,1,0,0.9135089,0.3677051,-10.299453057863078,2.0658354618224646,4.945352028369148,8.909142822951262,16.710323,0.4744373261928558,0.0,3.0,2023-06-27_15h30.59.891
HT,low,4,88,False,1.0,87.0,0.0,1.0,0,0,0.621367,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,89,False,1.0,88.0,0.0,1.0,0,0,0.56553316,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,90,True,1.0,89.0,0.0,0.0,0,0,0.90044,,,,-4.603539280572854,2.6714370204639946,,0.6543968319892883,0.0,67.0,2023-06-27_15h30.59.891
HT,low,4,91,False,1.0,90.0,1.0,0.0,0,1,1.0460489,0.3511181,4.681569571755944,9.645519530379708,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,92,True,1.0,91.0,0.0,0.0,0,0,0.59560704,,,,-2.3861508011325983,9.483029317785988,,0.6613863706588745,0.0,62.0,2023-06-27_15h30.59.891
HT,low,4,93,True,1.0,92.0,1.0,1.0,1,0,0.38274598,0.40826488,-8.872688997899361,-6.212368511092016,-8.293914231187033,-7.3191400548268994,1.248969,0.909707009792328,0.0,66.0,2023-06-27_15h30.59.891
HT,low,4,94,True,1.0,93.0,0.0,0.0,0,0,0.44904494,,,,-9.056548084472173,-0.9394896462501352,,0.4808247089385986,0.0,58.0,2023-06-27_15h30.59.891
HT,low,4,95,False,1.0,94.0,0.0,1.0,0,0,0.53150606,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,96,True,1.0,95.0,0.0,0.0,0,0,0.86960006,,,,-3.5893387905123686,10.344114219783254,,0.5149855017662048,0.0,57.0,2023-06-27_15h30.59.891
HT,low,4,97,False,1.0,96.0,0.0,1.0,0,0,0.88190794,,,,,,,,3.0,-1.0,2023-06-27_15h30.59.891
HT,low,4,98,True,1.0,97.0,0.0,0.0,0,0,1.2412112,,,,-3.900904552768984,4.876294902216013,,0.6613863706588745,0.0,62.0,2023-06-27_15h30.59.891
HT,low,4,99,True,1.0,98.0,0.0,0.0,0,0,1.4384649,,,,7.842495584657877,4.640679147272972,,0.5709244012832642,0.0,39.0,2023-06-27_15h30.59.891
HT,low,4,100,True,1.0,99.0,1.0,1.0,1,0,0.33095884,1.9117138,-5.51384860673478,4.220843677392661,-8.219601445085114,3.904479001807883,2.7241852,0.5578656792640686,0.0,64.0,2023-06-27_15h30.59.891
JH,mid,4,1,False,1.0,0.0,1.0,0.0,0,1,1.2683351,2.2326279,-3.92360116490022,7.832340204175818,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,2,False,1.0,1.0,0.0,1.0,0,0,0.6653309,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,3,False,1.0,2.0,0.0,1.0,0,0,0.82486105,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,4,True,1.0,3.0,1.0,1.0,1,0,0.34349108,0.4959209,2.481974979311881,9.719830158502818,2.319356921948379,11.745757210165603,2.032443,1.0065877437591553,0.0,54.0,2023-06-30_14h49.13.835
JH,mid,4,5,True,1.0,4.0,1.0,1.0,1,0,0.52883697,0.552315,-4.57753469238359,-2.1698703411948186,-5.3054298190337175,-1.526874425073974,0.9712235,0.9929296374320984,0.0,66.0,2023-06-30_14h49.13.835
JH,mid,4,6,False,1.0,5.0,1.0,0.0,0,1,0.85556984,0.4719379,1.6199716930838028,7.000061169196983,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,7,False,1.0,6.0,0.0,1.0,0,0,0.43514895,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,8,False,1.0,7.0,0.0,1.0,0,0,0.42230797,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,9,False,1.0,8.0,0.0,1.0,0,0,0.43191195,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,10,True,1.0,9.0,1.0,1.0,1,0,0.459512,0.47958684,-1.1741079243451416,8.233617596040613,-1.6536565363019895,9.117990664833137,1.0060232,0.992530107498169,0.0,59.0,2023-06-30_14h49.13.835
JH,mid,4,11,False,1.0,10.0,0.0,1.0,0,0,0.41164804,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,12,True,1.0,11.0,1.0,1.0,1,0,0.563071,0.5039971,9.58607102788122,-3.3885646424138267,9.269489888613672,-3.799690098972825,0.5188909,0.9917131662368774,0.0,21.0,2023-06-30_14h49.13.835
JH,mid,4,13,False,1.0,12.0,1.0,0.0,0,1,0.9840319,0.5121901,-0.3715531406155511,-10.671006198478628,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,14,False,1.0,13.0,0.0,1.0,0,0,0.8209789,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,15,True,1.0,14.0,1.0,1.0,1,0,0.65946794,0.51127696,8.099858465419015,5.0382605867468735,9.12847653827828,5.997287733215662,1.4063386,0.9981024265289308,0.0,56.0,2023-06-30_14h49.13.835
JH,mid,4,16,False,1.0,15.0,0.0,1.0,0,0,0.990793,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,17,True,1.0,16.0,1.0,1.0,1,0,0.8149729,0.57560086,10.671006198478628,3.715531406155512,11.453968380966876,6.1020493604650206,2.5116723,0.9900014996528624,0.0,51.0,2023-06-30_14h49.13.835
JH,mid,4,18,True,1.0,17.0,1.0,1.0,1,0,0.8757372,0.58391595,9.140207259142558,2.318491597441039,9.630749622567102,3.085571488384855,0.91051817,0.9786678552627563,0.0,52.0,2023-06-30_14h49.13.835
JH,mid,4,19,False,1.0,18.0,0.0,1.0,0,0,0.53945184,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,20,False,1.0,19.0,0.0,1.0,0,0,0.5506549,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,21,False,1.0,20.0,0.0,1.0,0,0,0.4197271,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,22,False,1.0,21.0,0.0,1.0,0,0,0.4203651,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,23,True,1.0,22.0,1.0,1.0,1,0,0.46139908,0.89596605,-5.15715759174385,6.940612666698495,2.9419885196212348,9.066340968015048,8.373464,0.9998947381973268,0.0,72.0,2023-06-30_14h49.13.835
JH,mid,4,24,True,1.0,23.0,1.0,1.0,1,0,0.59834003,0.52783704,5.707056239854865,-11.651906489703684,0.0510780556190682,6.339901565961056,18.859884,0.929678738117218,0.0,28.0,2023-06-30_14h49.13.835
JH,mid,4,25,True,1.0,24.0,1.0,1.0,1,0,0.47519898,1.007812,-5.008536335497629,-9.496898274133486,-6.032401107207782,-9.23196996205891,1.057585,0.990826427936554,0.0,47.0,2023-06-30_14h49.13.835
JH,mid,4,26,True,1.0,25.0,1.0,1.0,1,0,0.3745811,0.583879,3.314254014290716,5.885401747350331,2.5122446235522293,4.821488131928025,1.3323405,0.9936248064041138,0.0,36.0,2023-06-30_14h49.13.835
JH,mid,4,27,False,1.0,26.0,0.0,1.0,0,0,0.42554998,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,28,False,1.0,27.0,0.0,1.0,0,0,0.37147093,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,29,True,1.0,28.0,1.0,1.0,1,0,0.58210397,0.6881919,6.093471506095039,1.248418552468252,7.299899514565865,0.937006498744456,1.2459719,1.0000357627868652,0.0,73.0,2023-06-30_14h49.13.835
JH,mid,4,30,True,1.0,29.0,1.0,1.0,1,0,0.528677,0.495919,6.167782134218149,-10.522384942232408,3.3631306845110327,4.421934721864226,15.205221,1.0037909746170044,0.0,63.0,2023-06-30_14h49.13.835
JH,mid,4,31,False,1.0,30.0,0.0,1.0,0,0,0.39106512,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,32,False,1.0,31.0,1.0,0.0,0,1,0.4031489,0.5604441,5.424675852987047,-11.012835087844936,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,33,True,1.0,32.0,1.0,1.0,1,0,0.7269671,0.44002104,-2.318491597441039,-5.766504742353354,-1.2187533348105073,-5.570094965056612,1.1171397,1.0092586278915403,0.0,31.0,2023-06-30_14h49.13.835
JH,mid,4,34,True,1.0,33.0,1.0,1.0,1,0,0.49831295,0.56770515,9.08075875664407,5.707056239854865,9.51653473985125,5.750705496774399,0.43795657,1.005864500999451,0.0,74.0,2023-06-30_14h49.13.835
JH,mid,4,35,True,1.0,34.0,1.0,1.0,1,0,0.2945671,0.44792008,8.218755470415992,-1.8280414518285115,8.273090717162336,-1.4628931677234336,0.3691688,0.9886699318885804,0.0,74.0,2023-06-30_14h49.13.835
JH,mid,4,36,True,1.0,35.0,1.0,1.0,1,0,0.5207112,0.512408,-0.4161395174894173,-12.201805137814702,-1.679356039038462,-12.455786875899472,1.2884963,0.989052712917328,0.0,72.0,2023-06-30_14h49.13.835
JH,mid,4,37,True,1.0,36.0,0.0,0.0,0,0,0.8406031,,,,6.622795491078713,3.6262222359248426,,1.0064027309417725,0.0,64.0,2023-06-30_14h49.13.835
JH,mid,4,38,True,1.0,37.0,1.0,1.0,1,0,0.50557184,0.47193193,11.324939725962,-1.1889700499697635,12.345032586123692,-1.5803504383910405,1.0925969,1.0125123262405396,0.0,74.0,2023-06-30_14h49.13.835
JH,mid,4,39,True,1.0,38.0,1.0,1.0,1,0,0.55271506,0.4640391,-8.189031219166749,2.7643553661797005,-7.860183236381314,2.348138647834023,0.53045017,1.0085867643356323,0.0,7.0,2023-06-30_14h49.13.835
JH,mid,4,40,False,1.0,39.0,0.0,1.0,0,0,0.42024398,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,41,True,1.0,40.0,1.0,1.0,1,0,0.6376219,0.47142506,-5.15715759174385,5.409813727362425,-4.754463101835835,5.257141684319776,0.43066415,1.006396770477295,0.0,39.0,2023-06-30_14h49.13.835
JH,mid,4,42,False,1.0,41.0,0.0,1.0,0,0,0.36011004,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,43,True,1.0,42.0,1.0,1.0,1,0,0.48039985,0.41595697,-8.753791992902384,-2.600871984308858,-8.918834589046202,-3.6343318397863658,1.0465555,1.0129791498184204,0.0,68.0,2023-06-30_14h49.13.835
JH,mid,4,44,False,1.0,43.0,0.0,1.0,0,0,0.6743641,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,45,False,1.0,44.0,0.0,1.0,0,0,0.37017703,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,46,False,1.0,45.0,1.0,0.0,0,1,0.42006993,1.0401249,-8.397100977911457,-5.216606094242338,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,47,True,1.0,46.0,1.0,1.0,1,0,0.98790693,0.43170404,5.989436626722685,-8.367376726662213,7.081549777872003,-7.734592241185359,1.2621915,1.0092573165893557,0.0,36.0,2023-06-30_14h49.13.835
JH,mid,4,48,True,1.0,47.0,1.0,1.0,1,0,0.8142421,0.7760389,-7.535097691683378,3.552048024284669,-8.10916628935758,3.381228081950543,0.59894425,0.9936248064041138,0.0,36.0,2023-06-30_14h49.13.835
JH,mid,4,49,False,1.0,48.0,0.0,1.0,0,0,0.44807696,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,50,False,1.0,49.0,0.0,1.0,0,0,0.40496087,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,51,False,1.0,50.0,0.0,1.0,0,0,0.27634287,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,52,True,1.0,51.0,1.0,1.0,1,0,0.824198,0.471591,-0.6390714018587479,9.5712089022566,-0.5534508288532378,9.370887824356132,0.21785182,1.005864500999451,0.0,74.0,2023-06-30_14h49.13.835
JH,mid,4,53,False,1.0,52.0,0.0,1.0,0,0,0.39939308,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,54,True,1.0,53.0,1.0,1.0,1,0,0.82924485,0.89578414,-0.8174169093542126,11.443836730958976,-0.7184436888353417,12.575287004897316,1.1357708,1.011980414390564,0.0,23.0,2023-06-30_14h49.13.835
JH,mid,4,55,True,1.0,54.0,1.0,1.0,1,0,0.73313594,0.6085112,-8.857826872274739,1.2781428037174958,-9.765156121838093,1.1051338724906223,0.9236766,0.9981024265289308,0.0,56.0,2023-06-30_14h49.13.835
JH,mid,4,56,False,1.0,55.0,0.0,1.0,0,0,0.66694283,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,57,False,1.0,56.0,0.0,1.0,0,0,0.48217106,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,58,False,1.0,57.0,0.0,1.0,0,0,0.412642,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,59,False,1.0,58.0,0.0,1.0,0,0,0.5251839,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,60,False,1.0,59.0,0.0,1.0,0,0,0.38172102,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,61,True,1.0,60.0,1.0,1.0,1,0,0.65758896,0.767642,6.39071401858748,-3.41828889366307,6.16683042689267,-3.353279987712464,0.2331309,0.9947356581687928,0.0,30.0,2023-06-30_14h49.13.835
JH,mid,4,62,True,1.0,61.0,1.0,1.0,1,0,1.027569,0.43210316,4.666707446131324,-7.698581073554219,4.954080094996339,-7.763570531796434,0.29462972,0.9981024265289308,0.0,42.0,2023-06-30_14h49.13.835
JH,mid,4,63,True,1.0,62.0,1.0,1.0,1,0,0.34692287,0.55223894,4.161395174894173,-11.443836730958976,4.579561329012445,-11.703591257017168,0.49227569,0.9846230745315552,0.0,11.0,2023-06-30_14h49.13.835
JH,mid,4,64,True,1.0,63.0,1.0,1.0,1,0,0.6222799,0.624063,7.237855179190936,3.5817722755339134,4.228014447201617,8.043307458722083,5.3818617,1.0054510831832886,0.0,58.0,2023-06-30_14h49.13.835
JH,mid,4,65,True,1.0,64.0,0.0,0.0,0,0,0.69435906,,,,-8.799290191131915,0.7685222112293738,,0.9846230745315552,0.0,11.0,2023-06-30_14h49.13.835
JH,mid,4,66,True,1.0,65.0,1.0,1.0,1,0,0.6169598,0.5838921,-3.135908506795252,5.73678049110411,-3.2264676846798075,6.633619473874686,0.90139955,0.9846230745315552,0.0,11.0,2023-06-30_14h49.13.835
JH,mid,4,67,False,1.0,66.0,0.0,1.0,0,0,0.47392607,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,68,True,1.0,67.0,1.0,1.0,1,0,0.41139293,0.46398497,-10.09138329911837,2.140146089945574,-12.478686821247322,2.6456425116106925,2.4402347,0.9924787878990172,0.0,55.0,2023-06-30_14h49.13.835
JH,mid,4,69,False,1.0,68.0,0.0,1.0,0,0,0.8895972,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,70,True,1.0,69.0,1.0,1.0,1,0,0.4345119,0.51948714,-3.670945029281645,5.543572857984024,-3.612554762660421,7.039476454334199,1.4970428,0.9998947381973268,0.0,72.0,2023-06-30_14h49.13.835
JH,mid,4,71,True,1.0,70.0,1.0,1.0,1,0,0.62216806,0.44778705,-8.4268252291607,1.932076331200866,-7.781614321234081,1.7847698439600697,0.6618129,1.076143741607666,0.0,47.0,2023-06-30_14h49.13.835
JH,mid,4,72,False,1.0,71.0,0.0,1.0,0,0,0.53820896,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,73,False,1.0,72.0,0.0,1.0,0,0,0.38091493,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,74,False,1.0,73.0,0.0,1.0,0,0,0.33745217,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,75,True,1.0,74.0,1.0,1.0,1,0,0.41321492,0.4160471,4.235705803017283,-7.014923294821606,4.062300253178404,-6.859844253944735,0.23263489,0.992530107498169,0.0,59.0,2023-06-30_14h49.13.835
JH,mid,4,76,False,1.0,75.0,0.0,1.0,0,0,0.34127712,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,77,False,1.0,76.0,0.0,1.0,0,0,0.97060704,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,78,True,1.0,77.0,1.0,1.0,1,0,0.67905116,0.47951794,-4.042498169897196,-6.256954887965882,-4.762436983390045,-5.90169153203977,0.8028225,1.0064027309417725,0.0,64.0,2023-06-30_14h49.13.835
JH,mid,4,79,True,1.0,78.0,1.0,1.0,1,0,0.61711,0.49553895,-5.394951601737803,3.477737396161559,-5.504307784106096,4.6320137569429045,1.159445,0.9902483820915222,0.0,64.0,2023-06-30_14h49.13.835
JH,mid,4,80,False,1.0,79.0,0.0,1.0,0,0,0.37995696,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,81,True,1.0,80.0,1.0,1.0,1,0,0.623446,2.52037,3.7006692805308896,8.367376726662213,-3.155735009137662,-4.50234168836737,14.582178,1.0037909746170044,0.0,7.0,2023-06-30_14h49.13.835
JH,mid,4,82,True,1.0,81.0,1.0,1.0,1,0,0.631825,0.85610604,-10.121107550367611,-4.785604451128299,-11.445574337524173,-3.915448908897024,1.5847343,1.0000357627868652,0.0,44.0,2023-06-30_14h49.13.835
JH,mid,4,83,True,1.0,82.0,1.0,1.0,1,0,0.331738,0.775913,-10.879075957223336,-5.870539621725708,9.5296658790395,-5.1851656791345775,20.420246,0.9981024265289308,0.0,56.0,2023-06-30_14h49.13.835
JH,mid,4,84,True,1.0,83.0,1.0,1.0,1,0,0.4294541,0.5519171,2.987287250549031,-5.142295466119228,5.868189303236418,3.199717983725729,8.825462,0.99307119846344,0.0,7.0,2023-06-30_14h49.13.835
JH,mid,4,85,True,1.0,84.0,1.0,1.0,1,0,0.3642969,0.4320011,-5.112571214869983,-1.337591306215984,-5.063454441602083,-1.6749392966401118,0.34090486,0.9886699318885804,0.0,74.0,2023-06-30_14h49.13.835
JH,mid,4,86,False,1.0,85.0,0.0,1.0,0,0,0.52805805,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,87,False,1.0,86.0,0.0,1.0,0,0,0.55364203,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,88,True,1.0,87.0,1.0,1.0,1,0,0.52775407,0.38393283,-6.450162521085968,8.010685711671282,-9.76463402422599,1.208090975315215,7.567101,0.9902483820915222,0.0,64.0,2023-06-30_14h49.13.835
JH,mid,4,89,True,1.0,88.0,1.0,1.0,1,0,0.5644491,0.4239719,5.692194114230244,8.679481364779274,6.748114118848369,-0.047036936164514,8.79017,1.0092586278915403,0.0,31.0,2023-06-30_14h49.13.835
JH,mid,4,90,False,1.0,89.0,0.0,1.0,0,0,0.5479071,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,91,False,1.0,90.0,0.0,1.0,0,0,0.27251697,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,92,False,1.0,91.0,0.0,1.0,0,0,0.33995795,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,93,False,1.0,92.0,0.0,1.0,0,0,0.48948598,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,94,False,1.0,93.0,0.0,1.0,0,0,0.3482859,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,95,False,1.0,94.0,0.0,1.0,0,0,0.26593995,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,96,True,1.0,95.0,1.0,1.0,1,0,0.5793989,0.53585696,0.6836577787326141,-6.524473149209078,0.3630961790446066,-5.997832304990234,0.6165309,1.0005711317062378,0.0,13.0,2023-06-30_14h49.13.835
JH,mid,4,97,True,1.0,96.0,1.0,1.0,1,0,0.31912184,0.776109,7.802615952926573,-3.5817722755339134,-7.59863309487918,-4.150868777585375,15.41176,0.9902483820915222,0.0,64.0,2023-06-30_14h49.13.835
JH,mid,4,98,True,1.0,97.0,1.0,1.0,1,0,0.70319605,0.623605,0.8322790349788347,8.4268252291607,0.803630180888547,9.827062122566463,1.40053,1.0005711317062378,0.0,22.0,2023-06-30_14h49.13.835
JH,mid,4,99,False,1.0,98.0,1.0,0.0,0,1,0.60300183,,,,,,,,3.0,-1.0,2023-06-30_14h49.13.835
JH,mid,4,100,True,1.0,99.0,1.0,1.0,1,0,0.828449,0.51192594,5.0382605867468735,8.248479721665234,5.538182385760201,9.580910317580551,1.4231279,1.0000357627868652,0.0,73.0,2023-06-30_14h49.13.835
JT,low,3,1,False,1.0,0.0,0.0,1.0,0,0,1.053901,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,2,True,1.0,1.0,1.0,1.0,1,0,1.276665,0.23908496,-7.267579430440181,-6.24209276234126,-6.982397309199093,-5.152809074362896,1.1259964,0.7545811533927917,0.0,42.0,2023-06-27_11h04.15.846
JT,low,3,3,False,1.0,2.0,1.0,0.0,0,1,0.78733206,0.62343407,-3.0021493761736533,7.995823586046661,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,4,False,1.0,3.0,1.0,0.0,0,1,0.8903079,0.367846,-6.435300395461346,-0.65393352748337,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,5,True,1.0,4.0,1.0,1.0,1,0,2.8263888,0.759918,5.51384860673478,-10.344039434736946,-2.3215788895150578,-6.294934440157991,8.819818,0.4908503293991089,0.0,32.0,2023-06-27_11h04.15.846
JT,low,3,6,True,1.0,5.0,1.0,1.0,1,0,1.0039179,0.55178,-4.993674209873008,10.03193479661988,-4.924574556837059,10.747796329905087,0.71918875,0.7545811533927917,0.0,42.0,2023-06-27_11h04.15.846
JT,low,3,7,True,1.0,6.0,1.0,1.0,1,0,0.584923,0.27991915,-7.237855179190936,0.0594485024984881,3.1428981534095155,4.1840629641832345,11.17016,0.8329626321792603,0.0,61.0,2023-06-27_11h04.15.846
JT,low,3,8,False,1.0,7.0,1.0,0.0,0,1,0.8762009,0.43189788,8.293066098539104,-1.9766627080747323,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,9,False,1.0,8.0,1.0,0.0,0,1,0.507288,0.415874,7.475649189184889,-0.5350365224863937,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,10,False,1.0,9.0,1.0,0.0,0,1,0.42352104,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,11,False,1.0,10.0,1.0,0.0,0,1,0.8750291,0.46349502,2.927838748050543,4.934225707374519,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,12,True,1.0,11.0,1.0,1.0,1,0,1.0539498,0.45589185,4.518086189885103,-7.891788706674307,3.608962354630724,-4.859496369707168,3.1656442,0.5170249342918396,0.0,4.0,2023-06-27_11h04.15.846
JT,low,3,13,False,1.0,12.0,0.0,1.0,0,0,0.8362851,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,14,False,1.0,13.0,1.0,0.0,0,1,0.67568207,0.35194397,6.554197400458322,6.24209276234126,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,15,True,1.0,14.0,0.0,0.0,0,0,0.7991111,,,,6.961381486263679,-9.306329775258911,,0.5170249342918396,0.0,4.0,2023-06-27_11h04.15.846
JT,low,3,16,True,1.0,15.0,1.0,1.0,1,0,0.48961115,0.28786206,-1.8280414518285115,9.00644812852096,-3.2271436794491444,10.459572517662975,2.0171905,0.5090845227241516,0.0,54.0,2023-06-27_11h04.15.846
JT,low,3,17,False,1.0,16.0,0.0,1.0,0,0,1.3847659,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,18,True,1.0,17.0,1.0,1.0,1,0,0.59540987,0.35978603,-0.624209276234126,10.507522816607787,-0.5496125566338232,11.765204218566891,1.2598917,0.6201356053352356,0.0,3.0,2023-06-27_11h04.15.846
JT,low,3,19,True,1.0,18.0,0.0,0.0,0,0,0.7406771,,,,-1.1569937501959455,-5.916566788296832,,0.7787971496582031,0.0,71.0,2023-06-27_11h04.15.846
JT,low,3,20,False,1.0,19.0,0.0,1.0,0,0,0.6373019,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,21,True,1.0,20.0,1.0,1.0,1,0,0.5739982,0.43167996,4.711293823005188,-10.09138329911837,4.843823283339349,-9.573726021797675,0.53435296,0.7141953706741333,0.0,64.0,2023-06-27_11h04.15.846
JT,low,3,22,False,1.0,21.0,0.0,1.0,0,0,1.0074809,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,23,True,1.0,22.0,0.0,0.0,0,0,0.47322607,,,,-6.986842193215791,1.1112153333098245,,0.6395705342292786,0.0,31.0,2023-06-27_11h04.15.846
JT,low,3,24,False,1.0,23.0,0.0,1.0,0,0,0.449682,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,25,False,1.0,24.0,0.0,1.0,0,0,0.47783804,,,,,,,,2.0,-1.0,2023-06-27_11h04.15.846
JT,low,3,26,True,1.0,25.0,1.0,1.0,1,0,0.56638694,0.336123,-0.966038165600433,7.564821942932621,-0.8736486320969022,6.578689853249329,0.99045056,0.5450325012207031,0.0,39.0,2023-06-27_11h04.15.846
