,participant,distance_setting,number_of_objects,target_present,response_yes,yes_no_correct,target_pos_x,response_where_x,target_pos_y,response_where_y,hit,false_alarm,distance,angle,distance_delta
7861,RS,mid,2,True,1.0,1.0,-4.523011027183411,0.0743106281231102,6.155474775524381,-9.823865037875173,1,0,7.638553427458609,2.204494893335881,16.627527395089338
7862,RS,mid,2,True,1.0,1.0,6.347244635558829,5.409813727362425,1.5942586972312056,1.917214205576244,1,0,6.544400297760496,0.24608268711769168,0.9915023792267651
7863,RS,mid,2,False,1.0,0.0,,8.768654118527007,,-2.4671128536872597,0,1,,,
7864,RS,mid,2,True,1.0,1.0,7.31716655010334,6.048885129221174,2.524849408474101,2.0658354618224646,1,0,7.740529107071637,0.3322656924411643,1.3487889255830945
7865,RS,mid,2,False,1.0,0.0,,-4.443775561761992,,-9.600933153505842,0,1,,,
7866,RS,mid,2,False,1.0,0.0,,7.77289170167733,,-0.2229318843693307,0,1,,,
7867,RS,mid,2,False,1.0,0.0,,0.7876926581049684,,-8.367376726662213,0,1,,,
7868,RS,mid,2,True,1.0,1.0,-5.060038083661647,-4.518086189885103,-3.3750202911416203,-3.076460004296764,1,0,6.082330751753303,-2.5533627508711247,0.6187488182201771
7869,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7870,RS,mid,2,True,1.0,1.0,5.778865474435189,3.983049667398708,-7.002302829476646,-5.573297109233267,1,0,9.07896090350188,-0.8808292759154742,2.2949971157477265
7871,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7872,RS,mid,2,False,1.0,0.0,,4.131670923644929,,8.620032862280786,0,1,,,
7873,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7874,RS,mid,2,True,1.0,1.0,-5.921165173186314,-4.592396818008212,-1.2088971036614942,-1.8280414518285115,1,0,6.04331276829155,-2.9401951208231134,1.4659348776769998
7875,RS,mid,2,True,0.0,0.0,-7.043851779976475,,-0.6530354125110952,,0,0,7.074058463730087,-3.049146922835544,
7876,RS,mid,2,True,1.0,1.0,7.915415204643352,8.872688997899361,7.752561308747464,8.620032862280786,1,0,11.079530888435094,0.7750044771792225,1.2918513890708416
7877,RS,mid,2,True,1.0,1.0,-5.276298731400794,-6.494748897959834,-9.223138432166085,-3.3737025167892045,1,0,10.625705192686304,-2.0904273104589475,5.9749913252228835
7878,RS,mid,2,True,1.0,1.0,8.873228764360526,9.51176039975811,-1.662047879694616,-0.7728305324803463,1,0,9.027546281192492,-0.18516476668077103,1.0947283407267285
7879,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7880,RS,mid,2,True,1.0,1.0,-3.438183595205107,-5.276054596740827,8.24525888870767,0.5201743968617716,1,0,8.93338684800733,1.965862204027765,7.940698975810878
7881,RS,mid,2,True,1.0,1.0,-4.725386282515463,9.80900291225055,-6.285595344819392,3.314254014290716,1,0,7.863713140609882,-2.215435806341805,17.418541184110047
7882,RS,mid,2,True,1.0,1.0,-6.44565461373196,-5.380089476113181,-6.550485337887271,-5.81109111922722,1,0,9.189957647421462,-2.3481283681726146,1.2969706523651314
7883,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7884,RS,mid,2,True,0.0,0.0,0.5023460928741555,,-7.647951753028696,,0,0,7.664431982455102,-1.505206801590384,
7885,RS,mid,2,False,1.0,0.0,,6.68795653107992,,-6.777129284827653,0,1,,,
7886,RS,mid,2,True,1.0,1.0,3.930631425968855,4.488361938635857,6.899322567367217,7.089233922944716,1,0,7.94043546006115,1.0529447003709835,0.5891770936968619
7887,RS,mid,2,True,1.0,1.0,8.975356371301642,-11.146594218466534,-0.115830641742091,0.2675182612431968,1,0,8.976103761066454,-0.01290469225716097,20.125601902017536
7888,RS,mid,2,False,1.0,0.0,,-0.5350365224863937,,-6.836577787326141,0,1,,,
7889,RS,mid,2,True,1.0,1.0,-6.404288087972308,-4.949087832999141,9.68653694440292,5.558434983608644,1,0,11.612230788656703,2.1549724249598525,4.377080485984638
7890,RS,mid,2,True,1.0,1.0,-3.166083121308671,11.04255933909418,11.294982211123967,1.4416261855883383,1,0,11.7303327097164,1.8440913744413816,17.290868848427543
7891,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7892,RS,mid,2,True,1.0,1.0,9.14230613679713,-3.893876913650976,-7.094550092609677,4.681569571755944,1,0,11.572139063952974,-0.6599427504943897,17.567557111740072
7893,RS,mid,2,True,1.0,1.0,5.08799316769616,9.749554409752063,-8.17650720143255,-6.643370154206055,1,0,9.630313831314178,-1.0141627402131344,4.9072051535488255
7894,RS,mid,2,True,1.0,1.0,7.982363210602443,7.980961460422039,7.450989539426085,5.840815370476464,1,0,10.919494839167987,0.7509815425568004,1.6101747791019991
7895,RS,mid,2,True,1.0,1.0,-6.896562982832428,-7.698581073554219,-2.991045554751142,-3.789842034278622,1,0,7.517242478912801,-2.732375410877609,1.1319491302839195
7896,RS,mid,2,True,1.0,1.0,-12.269891320052986,-5.796228993602599,-0.7475962814110779,-6.940612666698495,1,0,12.292645492565516,-3.0807385518081056,8.95889255797509
7897,RS,mid,2,True,1.0,1.0,-3.7260998337922255,-5.573297109233267,-5.847640002021369,-5.142295466119228,1,0,6.933881565517753,-2.138118621250003,1.9772831584585484
7898,RS,mid,2,True,1.0,1.0,2.1684130648702458,-2.496837104936504,10.086837808025985,-7.505373440434134,1,0,10.317282209250768,1.3590445259826767,18.200287243813726
7899,RS,mid,2,False,0.0,1.0,,,,,0,0,,,
7900,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7901,SR,high,3,True,1.0,1.0,2.7636881974229355,1.649695944333047,-11.28714072362633,-10.017072670995258,1,0,11.620564451330182,-1.3306679077358263,1.6893938552801617
7902,SR,high,3,True,1.0,1.0,-10.028341259010327,-0.2972425124924409,-2.668536634490015,-7.84720232980044,1,0,10.377317388264856,-2.881519845329324,11.023287222887145
7903,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7904,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7905,SR,high,3,True,1.0,1.0,11.487014534958636,11.206042720965025,-4.597402415873393,-3.819566285527866,1,0,12.372857871156102,-0.38070122977863474,0.8270273308239365
7906,SR,high,3,True,1.0,1.0,-6.217026963292378,-4.57753469238359,-8.94701907288637,-6.851439912950763,1,0,10.89497932778658,-2.1780719250107117,2.660711732211154
7907,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7908,SR,high,3,True,1.0,1.0,5.310014300519877,5.751642616728732,-1.3415854648947116,-1.946938456825488,1,0,5.476869857075513,-0.2474730539498229,0.74932490584326
7909,SR,high,3,True,1.0,1.0,9.17777701874808,4.324878556765015,-0.6029217547223705,6.97033691794774,1,0,9.19755976594759,-0.06559939928778862,8.994713469893892
7910,SR,high,3,True,1.0,1.0,11.086333192341227,-7.995823586046661,-1.4077111399486408,6.613645902956811,1,0,11.175349404163716,-0.12630126386145982,20.699538065491794
7911,SR,high,3,True,1.0,1.0,-8.41578608792025,-8.070134214169771,-3.418301534913689,-2.8981144968012997,1,0,9.083514785655677,-2.755772360152414,0.6245556600074623
7912,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7913,SR,high,3,True,1.0,1.0,-7.42784506010812,-9.318552766638025,2.3895737467950857,2.8386659943028105,1,0,7.80275239440192,2.830343989902912,1.9433114722820715
7914,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7915,SR,high,3,True,1.0,1.0,-9.832887874562267,-10.53724706785703,7.260106258077651,5.855677496101086,1,0,12.22271765330002,2.5055897607963513,1.5711594510570455
7916,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7917,SR,high,3,True,1.0,1.0,0.8439221000740369,-8.64975711353003,7.8981176643052144,0.8322790349788347,1,0,7.943076680367843,1.4643491665742026,11.834526629591014
7918,SR,high,3,False,1.0,0.0,,-2.7494932405550787,,7.520235566058756,0,1,,,
7919,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7920,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7921,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7922,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7923,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7924,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7925,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7926,SR,high,3,True,1.0,1.0,9.82998022351426,8.902413249148605,1.0132843462806411,-0.1040348793723543,1,0,9.88206741330471,0.10271822340726738,1.4521648473736257
7927,SR,high,3,False,1.0,0.0,,1.218694301219008,,-8.634894987905408,0,1,,,
7928,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7929,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7930,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7931,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7932,SR,high,3,True,1.0,1.0,-5.853011408435065,-4.220843677392661,-0.1618853134644621,-1.96180058245011,1,0,5.855249730112842,-3.113941237787874,2.42974617558785
7933,SR,high,3,True,1.0,1.0,2.239621261656457,2.095559713071708,7.617973679724186,6.078609380470416,1,0,7.940366892067024,1.2848607807871844,1.5460906104099097
7934,SR,high,3,True,1.0,1.0,1.217902162114261,1.946938456825488,7.435000003446927,6.97033691794774,1,0,7.534089907064979,1.4084316891256445,0.8645262876465353
7935,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7936,SR,high,3,True,1.0,1.0,-2.011436744998312,-1.2930049293421182,8.734308060641593,8.902413249148605,1,0,8.96292447124922,1.7971415341871484,0.7378371284707984
7937,SR,high,3,False,1.0,0.0,,4.755880199879055,,-8.961861751647096,0,1,,,
7938,SR,high,3,True,0.0,0.0,-10.045176776720192,,5.169678781126193,,0,0,11.297395946658906,2.666299474122151,
7939,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7940,SR,high,3,True,1.0,1.0,-0.2115389137787622,1.1889700499697635,-5.399434150524522,-6.346127641713614,1,0,5.403576395119548,-1.6099542785552947,1.690459678253155
7941,SR,high,3,True,1.0,1.0,7.711299260188561,6.509611023584457,4.791954508628509,4.1168087980203065,1,0,9.078929688732574,0.5560206893922603,1.3783600213824165
7942,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7943,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7944,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7945,SR,high,3,True,1.0,1.0,-1.7532130168054292,0.2229318843693307,9.36734083061602,-4.458637687386614,1,0,9.529996333641584,1.755818021989745,13.966489560756107
7946,SR,high,3,True,1.0,1.0,-6.809663350990342,-5.023398461122252,8.866346529681582,7.906650832298929,1,0,11.179607137024881,2.225740194988371,2.027747047427326
7947,SR,high,3,True,1.0,1.0,11.8793692773162,11.78566562032528,-0.4593066489005989,-0.65393352748337,1,0,11.888245329928564,-0.038644979148064765,0.21600925258040382
7948,SR,high,3,True,1.0,1.0,-7.253798808091509,-0.5201743968617716,-9.473260542720205,-4.949087832999141,1,0,11.93148198919687,-2.224278148632501,8.112326202692657
7949,SR,high,3,True,1.0,1.0,5.243744102588665,-3.6412207780324017,4.115439836781857,-9.913037791622903,1,0,6.665860579370415,0.6654213255900142,16.60544445356771
7950,SR,high,3,True,1.0,1.0,8.27173848949979,7.133820299818583,4.047128261463424,3.19535700929374,1,0,9.208740674131736,0.4550282620099079,1.4213979289523622
7951,SR,high,3,True,1.0,1.0,3.1736921580638566,5.617883486107134,-4.724349631590261,-4.711293823005188,1,0,5.6913795652427766,-0.9792666578029411,2.444226197024279
7952,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7953,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7954,SR,high,3,True,1.0,1.0,-2.7335321676662185,-2.0063869593239763,8.272783187950035,7.698581073554219,1,0,8.712699913717602,1.8899268597904861,0.9265248092694057
7955,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7956,SR,high,3,True,1.0,1.0,7.877612065122701,7.906650832298929,-1.9213772181802824,-2.140146089945574,1,0,8.108542548640226,-0.2392326090178252,0.220687718853075
7957,SR,high,3,True,1.0,1.0,-4.8486709577544005,7.62427044543111,6.107526340827241,-4.250567928641906,1,0,7.7981720973872815,2.2417972120678082,16.213092985069473
7958,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7959,SR,high,3,True,1.0,1.0,-3.195288381443066,-3.4480131449123146,4.059181963491857,6.910888415449252,1,0,5.165929350399853,2.2376683547879597,2.862883073792226
7960,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7961,SR,high,3,True,1.0,1.0,7.687479663776978,8.991586002896337,-3.771659254594959,-4.414051310512748,1,0,8.562870845327307,-0.4561184241549772,1.4537403128611315
7962,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7963,SR,high,3,True,1.0,1.0,-4.889667230469575,-6.836577787326141,5.6887694117905685,4.250567928641906,1,0,7.50139607308213,2.280797019427142,2.4205132146986013
7964,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7965,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7966,SR,high,3,True,1.0,1.0,7.367446993890033,6.5690595260829445,7.475313791363163,7.059509671695472,1,0,10.495693949764522,0.7926653355999401,0.9001753244141043
7967,SR,high,3,True,1.0,1.0,-0.9641128983489892,7.163544551067827,6.58377193669291,-4.027636044272574,1,0,6.65398877329591,1.716200626113138,13.366405461213521
7968,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7969,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7970,SR,high,3,True,1.0,1.0,6.9935655892777415,6.331265516088991,-2.6852447827313566,-2.61573410993348,1,0,7.491361638228106,-0.36660219981853653,0.665937775305349
7971,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7972,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7973,SR,high,3,True,0.0,0.0,-8.462150231344683,,6.222629628382632,,0,0,10.503766278334274,2.507534625268094,
7974,SR,high,3,True,1.0,1.0,1.1417378130939797,-0.2080697587447086,-8.044718089594468,-6.866302038575386,1,0,8.125334108508838,-1.4298139636665772,1.7918272434284688
7975,SR,high,3,True,1.0,1.0,-6.236916388470112,9.065896631019449,-5.43904223001774,-3.7303935317801336,1,0,8.275403701130442,-2.4244232089902575,15.397907867091824
7976,SR,high,3,True,1.0,1.0,-8.984975532687482,-8.441687354785323,4.984628769009937,0.624209276234126,1,0,10.275033298624107,2.635091747984232,4.394134749552808
7977,SR,high,3,False,1.0,0.0,,10.700730449727873,,-0.4755880199879055,0,1,,,
7978,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7979,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7980,SR,high,3,True,1.0,1.0,-0.230676898409158,-1.5159368137114486,5.613424805491723,4.532948315509724,1,0,5.61816250017472,1.6118670082081508,1.6790838261643377
7981,SR,high,3,True,1.0,1.0,-9.317325464862332,-6.405576144212102,7.801762747731089,5.290916722365449,1,0,12.152368320210535,2.4444948555430086,3.844818834405791
7982,SR,high,3,True,1.0,1.0,7.406638985656717,6.39071401858748,7.08148674316752,5.45440010423629,1,0,10.247231604560682,0.7629592589541089,1.918206054964679
7983,SR,high,3,True,1.0,1.0,-8.019781774590278,-7.728305324803464,2.168507030920019,1.070073044972787,1,0,8.307786856630347,2.8775129110378384,1.1364487415912117
7984,SR,high,3,True,1.0,1.0,-5.862715341968052,-5.08284696362074,-7.889455646167621,-8.010685711671282,1,0,9.829289983197857,-2.209871759246616,0.7892347029420896
7985,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7986,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7987,SR,high,3,True,1.0,1.0,5.987305904696053,5.246330345491582,-8.335706463368265,-6.152920008593528,1,0,10.263129846194468,-0.9479121396484553,2.3051250479066083
7988,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7989,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7990,SR,high,3,True,1.0,1.0,-0.6938110433450032,-0.0743106281231102,10.708709041734444,11.681630740952928,1,0,10.731161312010574,1.6354953191797301,1.1534112004269246
7991,SR,high,3,True,1.0,1.0,-7.854308450369812,-7.431062812311023,-4.835335091294279,-3.626358652407779,1,0,9.22337393141211,-2.5897608913532713,1.28092189454255
7992,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7993,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7994,SR,high,3,True,1.0,1.0,7.878414992540624,8.307928224163723,-4.351008548141354,-3.0615978786721416,1,0,9.000038787732418,-0.5045839826689884,1.3590664040731635
7995,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7996,SR,high,3,True,1.0,1.0,-4.203941135843603,-3.2399433861676057,-8.680377148245437,-7.148682425443204,1,0,9.64479489203475,-2.0218084513070322,1.8098012004749573
7997,SR,high,3,True,1.0,1.0,12.087458955926763,9.288828515388778,3.715256850206813,2.303629471816417,1,0,12.645544570093563,0.29819952827144497,3.1344894637129
7998,SR,high,3,False,0.0,1.0,,,,,0,0,,,
7999,SR,high,3,False,0.0,1.0,,,,,0,0,,,
8000,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8001,DB,mid,16,True,0.0,0.0,7.0252970176999305,,6.047965620148397,,0,0,9.269988475149283,0.7107789337362901,
8002,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8003,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8004,DB,mid,16,True,1.0,1.0,4.644425647957011,8.114720591043637,-4.052379090067475,9.942762042872149,1,0,6.163802875580707,-0.7174267049683672,14.41897785291701
8005,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8006,DB,mid,16,True,0.0,0.0,6.910466247263938,,-2.3227836263038064,,0,0,7.290395567402306,-0.3242613573861288,
8007,DB,mid,16,True,1.0,1.0,-5.963550920973488,-5.9597123754734405,-5.421500531576408,-5.603021360482511,1,0,8.059566216672398,-2.403769275267272,0.1815614104327098
8008,DB,mid,16,True,1.0,1.0,-0.8428313153926509,0.5647607737356378,7.353734596744337,8.293066098539104,1,0,7.401876596212686,1.6849110836669927,1.6922349599392374
8009,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8010,DB,mid,16,True,0.0,0.0,1.04474888155221,,6.142184761904175,,0,0,6.230403989700221,1.4023147944849665,
8011,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8012,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8013,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8014,DB,mid,16,False,1.0,0.0,,8.144444842292883,,7.5499598173079985,0,1,,,
8015,DB,mid,16,True,0.0,0.0,-3.481274968984896,,-11.859862022285892,,0,0,12.360242821131791,-1.8563106784596217,
8016,DB,mid,16,False,1.0,0.0,,11.324939725962,,-1.7983172005792676,0,1,,,
8017,DB,mid,16,True,1.0,1.0,6.21824693497134,0.7282441556064803,0.9957176047329712,-0.3566910149909291,1,0,6.297463655524788,0.15878040329274573,5.654125891076125
8018,DB,mid,16,False,1.0,0.0,,11.072283590343424,,5.840815370476464,0,1,,,
8019,DB,mid,16,True,1.0,1.0,-5.234232598266003,-5.008536335497629,7.249172433389531,7.787753827301953,1,0,8.941347318036874,2.1961652392430775,0.5839595199123464
8020,DB,mid,16,True,0.0,0.0,7.145241049941864,,-3.1292490704903377,,0,0,7.8004275143699,-0.41278699817741255,
8021,DB,mid,16,True,1.0,1.0,1.434284803064536,2.140146089945574,-5.301896869994745,-4.993674209873008,1,0,5.492475153913939,-1.3065971355024095,0.770221633382155
8022,DB,mid,16,False,1.0,0.0,,-3.0170115017982755,,-5.45440010423629,0,1,,,
8023,DB,mid,16,True,1.0,1.0,-6.333054530600851,-0.7431062812311022,4.058238975566658,1.010624542474299,1,0,7.521760649633321,2.5717101580098607,6.366747612668871
8024,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8025,DB,mid,16,True,1.0,1.0,1.9648382703950424,11.934286876571504,-7.209514090980432,3.9384632905248425,1,0,7.472461633013205,-1.3047241068425948,14.955510864218146
8026,DB,mid,16,True,1.0,1.0,1.2231111861060715,0.4607258943632834,8.998758428626271,9.556346776631976,1,0,9.081500659601923,1.435704182669446,0.9445295648615069
8027,DB,mid,16,True,1.0,1.0,5.535874704367798,4.785604451128299,9.162065912756908,8.828102621025495,1,0,10.704642008594277,1.0272819610980986,0.8212410931755313
8028,DB,mid,16,True,1.0,1.0,7.998965684527434,6.346127641713614,-1.050945952280805,-0.312104638117063,1,0,8.067709676039591,-0.13063697143690445,1.8104585284639425
8029,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8030,DB,mid,16,True,1.0,1.0,-2.358651767391905,-3.1804948836691183,-10.47284945595246,-10.46293643973392,1,0,10.735167156913054,-1.7923162156187156,0.8219028991692326
8031,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8032,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8033,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8034,DB,mid,16,True,1.0,1.0,-5.531959208032151,-5.603021360482511,-2.724603305538211,-3.329116139915339,1,0,6.16652542781439,-2.683946529382023,0.6086752799625981
8035,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8036,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8037,DB,mid,16,True,1.0,1.0,-2.465914092322448,-1.902352079951622,10.273054396693606,10.834489580349471,1,0,10.56486530667288,1.806376378067299,0.7954945676961912
8038,DB,mid,16,True,1.0,1.0,10.14657951641966,12.617944655304118,-2.4897547146184245,-1.8429035774531333,1,0,10.44758127137529,-0.24062451799375248,2.5546158308727027
8039,DB,mid,16,False,0.0,1.0,,,,,0,0,,,
8040,DB,mid,16,True,1.0,1.0,0.2434413502391202,0.1783455074954645,6.158695439162682,6.777129284827653,1,0,6.163504944702281,1.531288823693285,0.6218503760604093
